Username,PNC,STATE,TYPE
"user_random,506@pypl.com",9258642478635,Active,rights2.1
"user_random,507@pypl.com",8989954194352,Active,rights2
"user_random,508@pypl.com",9738852248375,Active,rights4
"user_random,509@pypl.com",2534061966428,Active,rights2.2
"user_random,510@pypl.com",1108319870558,Active,rights1
"user_random,511@pypl.com",1452584116431,Active,rights2.1
"user_random,512@pypl.com",7017545346241,Active,rights2
"user_random,513@pypl.com",5348748448711,Inactive,rights3
"user_random,514@pypl.com",8782042212638,Active,rights4
"user_random,515@pypl.com",3867851087112,Inactive,rights2.2
"user_random,516@pypl.com",1532341736354,Active,rights3
"user_random,517@pypl.com",9150913384340,Active,rights2.1
"user_random,518@pypl.com",1437863063149,Inactive,rights2.2
"user_random,519@pypl.com",8241147699861,Active,rights2.1
"user_random,520@pypl.com",2705155604456,Inactive,rights4
"user_random,521@pypl.com",8606892096097,Active,rights3
"user_random,522@pypl.com",2300945534146,Inactive,rights3
"user_random,523@pypl.com",3773165705734,Active,rights4
"user_random,524@pypl.com",7334142500335,Inactive,rights4
"user_random,525@pypl.com",6622102872228,Inactive,rights2
"user_random,526@pypl.com",4024433037155,Active,rights2.2
"user_random,527@pypl.com",8432212532803,Inactive,rights4
"user_random,528@pypl.com",2565399606661,Inactive,rights3
"user_random,529@pypl.com",2814629829294,Inactive,rights2
"user_random,530@pypl.com",1167869430853,Inactive,rights2.2
"user_random,531@pypl.com",8760161329458,Active,rights2
"user_random,532@pypl.com",9002558416811,Active,rights2
"user_random,533@pypl.com",4832299085608,Inactive,rights2.2
"user_random,534@pypl.com",6923458085893,Inactive,rights2.2
"user_random,535@pypl.com",7943708905568,Inactive,rights2.2
"user_random,536@pypl.com",9125161886571,Inactive,rights4
"user_random,537@pypl.com",2750064312587,Inactive,rights1
"user_random,538@pypl.com",2956721647095,Inactive,rights1
"user_random,539@pypl.com",8447136535520,Active,rights2
"user_random,540@pypl.com",7721612952103,Inactive,rights2.1
"user_random,541@pypl.com",9680904628002,Inactive,rights2
"user_random,542@pypl.com",2667127602862,Active,rights1
"user_random,543@pypl.com",7073286202801,Active,rights2
"user_random,544@pypl.com",7712085599791,Active,rights3
"user_random,545@pypl.com",1930852750584,Inactive,rights3
"user_random,546@pypl.com",8493329620763,Inactive,rights2.2
"user_random,547@pypl.com",3425488694381,Inactive,rights1
"user_random,548@pypl.com",1771805457788,Inactive,rights2
"user_random,549@pypl.com",6566878286035,Inactive,rights1
"user_random,550@pypl.com",9514579334737,Active,rights2.1
"user_random,551@pypl.com",2656139790702,Inactive,rights2
"user_random,552@pypl.com",8864059732410,Active,rights4
"user_random,553@pypl.com",7444679626781,Inactive,rights1
"user_random,554@pypl.com",5375109248876,Inactive,rights3
"user_random,555@pypl.com",4437691235353,Active,rights2.1
"user_random,556@pypl.com",7089297834356,Inactive,rights2.1
"user_random,557@pypl.com",8764157489442,Inactive,rights4
"user_random,558@pypl.com",5015144487775,Inactive,rights2
"user_random,559@pypl.com",5370639989284,Active,rights4
"user_random,560@pypl.com",4281283634641,Active,rights3
"user_random,561@pypl.com",4092014215348,Active,rights2.2
"user_random,562@pypl.com",9786567866637,Active,rights2.2
"user_random,563@pypl.com",8908212125494,Inactive,rights1
"user_random,564@pypl.com",1941508251286,Active,rights2.2
"user_random,565@pypl.com",2170222247699,Active,rights3
"user_random,566@pypl.com",2096162021665,Active,rights1
"user_random,567@pypl.com",3285937577486,Inactive,rights3
"user_random,568@pypl.com",4711954280791,Inactive,rights4
"user_random,569@pypl.com",6715907858371,Inactive,rights1
"user_random,570@pypl.com",3857846781614,Inactive,rights2
"user_random,571@pypl.com",2398518320964,Active,rights3
"user_random,572@pypl.com",8347022394867,Active,rights2
"user_random,573@pypl.com",8641441934209,Inactive,rights2.1
"user_random,574@pypl.com",4055258280564,Active,rights1
"user_random,575@pypl.com",9537922016478,Inactive,rights2.2
"user_random,576@pypl.com",9302805155548,Active,rights4
"user_random,577@pypl.com",3026193108249,Inactive,rights1
"user_random,578@pypl.com",3114725746461,Active,rights3
"user_random,579@pypl.com",4998304872802,Active,rights2.1
"user_random,580@pypl.com",4062974134018,Active,rights4
"user_random,581@pypl.com",3227423096063,Active,rights3
"user_random,582@pypl.com",5256993319318,Active,rights2.2
"user_random,583@pypl.com",7170765551758,Inactive,rights1
"user_random,584@pypl.com",2367815390961,Active,rights2
"user_random,585@pypl.com",5075291341899,Inactive,rights2
"user_random,586@pypl.com",4794542903087,Active,rights2
"user_random,587@pypl.com",5792768119391,Active,rights3
"user_random,588@pypl.com",4817192779255,Active,rights2.2
"user_random,589@pypl.com",7215318442689,Active,rights2.1
"user_random,590@pypl.com",5757722757273,Active,rights3
"user_random,591@pypl.com",5160612617480,Inactive,rights1
"user_random,592@pypl.com",1491372565990,Active,rights1
"user_random,593@pypl.com",2562603767951,Active,rights2
"user_random,594@pypl.com",8823815758473,Active,rights2
"user_random,595@pypl.com",3113116482095,Inactive,rights4
"user_random,596@pypl.com",2367969705101,Inactive,rights2
"user_random,597@pypl.com",5940945336427,Active,rights2.2
"user_random,598@pypl.com",3700335193137,Inactive,rights2
"user_random,599@pypl.com",5390617758108,Inactive,rights1
"user_random,600@pypl.com",3726801905197,Inactive,rights1
"user_random,601@pypl.com",8643244765139,Inactive,rights3
"user_random,602@pypl.com",1336137716050,Inactive,rights3
"user_random,603@pypl.com",3209918401903,Inactive,rights3
"user_random,604@pypl.com",1113229424099,Active,rights4
"user_random,605@pypl.com",7256693731892,Inactive,rights1
"user_random,606@pypl.com",5249384772954,Active,rights2
"user_random,607@pypl.com",3209711607032,Inactive,rights3
"user_random,608@pypl.com",8714258726399,Inactive,rights1
"user_random,609@pypl.com",9056303352700,Inactive,rights2
"user_random,610@pypl.com",7976641181334,Inactive,rights1
"user_random,611@pypl.com",9516231537597,Inactive,rights4
"user_random,612@pypl.com",4936025842804,Active,rights2.2
"user_random,613@pypl.com",6200341635146,Inactive,rights1
"user_random,614@pypl.com",3998718277908,Active,rights2.2
"user_random,615@pypl.com",2261821328252,Inactive,rights1
"user_random,616@pypl.com",1370618948286,Active,rights2
"user_random,617@pypl.com",1009643309098,Inactive,rights2
"user_random,618@pypl.com",2704423044419,Active,rights3
"user_random,619@pypl.com",4711083510180,Active,rights2.1
"user_random,620@pypl.com",8823002782626,Active,rights2.2
"user_random,621@pypl.com",3107358547320,Inactive,rights2.1
"user_random,622@pypl.com",4993812067622,Inactive,rights2.2
"user_random,623@pypl.com",1853269892956,Active,rights2.1
"user_random,624@pypl.com",1739723181652,Active,rights3
"user_random,625@pypl.com",2225816810722,Active,rights4
"user_random,626@pypl.com",3162674071565,Inactive,rights3
"user_random,627@pypl.com",8349242932827,Active,rights2.1
"user_random,628@pypl.com",4151824699109,Active,rights4
"user_random,629@pypl.com",1700332472088,Inactive,rights3
"user_random,630@pypl.com",9804411268768,Inactive,rights2.2
"user_random,631@pypl.com",4860518586677,Active,rights2
"user_random,632@pypl.com",6675874608133,Active,rights1
"user_random,633@pypl.com",2874018425571,Active,rights3
"user_random,634@pypl.com",5965387071491,Active,rights2
"user_random,635@pypl.com",9309156824747,Inactive,rights2.1
"user_random,636@pypl.com",7010624501434,Inactive,rights2.2
"user_random,637@pypl.com",2765939889216,Active,rights1
"user_random,638@pypl.com",5275431240396,Active,rights2.2
"user_random,639@pypl.com",5839144247937,Active,rights3
"user_random,640@pypl.com",2321105050537,Active,rights2.1
"user_random,641@pypl.com",7984845630408,Inactive,rights4
"user_random,642@pypl.com",5931102428876,Active,rights1
"user_random,643@pypl.com",7270825851565,Inactive,rights2
"user_random,644@pypl.com",4918825944087,Inactive,rights2.2
"user_random,645@pypl.com",2492885641982,Inactive,rights2.2
"user_random,646@pypl.com",4630424991884,Active,rights2
"user_random,647@pypl.com",7472435253238,Inactive,rights2.1
"user_random,648@pypl.com",3266743951305,Inactive,rights3
"user_random,649@pypl.com",4092696260180,Active,rights2.1
"user_random,650@pypl.com",5254614460175,Inactive,rights2.1
"user_random,651@pypl.com",3365387047556,Inactive,rights2.1
"user_random,652@pypl.com",8459633130850,Active,rights2.2
"user_random,653@pypl.com",7146052648401,Inactive,rights3
"user_random,654@pypl.com",2549508043433,Inactive,rights2
"user_random,655@pypl.com",8785541775078,Inactive,rights3
"user_random,656@pypl.com",9010404918302,Inactive,rights4
"user_random,657@pypl.com",3409489927860,Inactive,rights3
"user_random,658@pypl.com",1717035615885,Active,rights2
"user_random,659@pypl.com",1704342888662,Inactive,rights4
"user_random,660@pypl.com",1584703530828,Inactive,rights2.1
"user_random,661@pypl.com",4308062322367,Inactive,rights1
"user_random,662@pypl.com",1391407774664,Active,rights4
"user_random,663@pypl.com",9312387879845,Active,rights2.1
"user_random,664@pypl.com",2757996044429,Active,rights2.2
"user_random,665@pypl.com",1278677061339,Inactive,rights2.2
"user_random,666@pypl.com",3833479424618,Inactive,rights2
"user_random,667@pypl.com",9853282666863,Active,rights2
"user_random,668@pypl.com",9430679147286,Inactive,rights1
"user_random,669@pypl.com",4006399574211,Active,rights2.1
"user_random,670@pypl.com",3216781601092,Inactive,rights4
"user_random,671@pypl.com",5452956628416,Active,rights1
"user_random,672@pypl.com",3418378103899,Active,rights3
"user_random,673@pypl.com",7808215939328,Active,rights3
"user_random,674@pypl.com",1580365293291,Inactive,rights1
"user_random,675@pypl.com",3963754488338,Active,rights4
"user_random,676@pypl.com",4884242566918,Inactive,rights1
"user_random,677@pypl.com",2366785406846,Active,rights3
"user_random,678@pypl.com",4916701987177,Inactive,rights1
"user_random,679@pypl.com",1998771126447,Active,rights2
"user_random,680@pypl.com",8942455033466,Inactive,rights2.1
"user_random,681@pypl.com",9941218553435,Active,rights3
"user_random,682@pypl.com",7347112086716,Active,rights2.2
"user_random,683@pypl.com",1986476384603,Inactive,rights2.1
"user_random,684@pypl.com",3275824796915,Inactive,rights1
"user_random,685@pypl.com",7618596281545,Inactive,rights4
"user_random,686@pypl.com",1995869998073,Inactive,rights2.2
"user_random,687@pypl.com",7063324150120,Active,rights1
"user_random,688@pypl.com",6097438218987,Active,rights2.1
"user_random,689@pypl.com",5157185094163,Active,rights3
"user_random,690@pypl.com",1675575542848,Active,rights3
"user_random,691@pypl.com",6433558422651,Inactive,rights4
"user_random,692@pypl.com",1812037127672,Active,rights1
"user_random,693@pypl.com",7558777282943,Inactive,rights4
"user_random,694@pypl.com",8501488708666,Active,rights2.2
"user_random,695@pypl.com",9712763714790,Active,rights2
"user_random,696@pypl.com",9520751057629,Active,rights3
"user_random,697@pypl.com",1389012572804,Inactive,rights1
"user_random,698@pypl.com",3918662220717,Active,rights2.2
"user_random,699@pypl.com",9182888358481,Inactive,rights2.2
"user_random,700@pypl.com",9316181767409,Inactive,rights2.2
"user_random,701@pypl.com",9104722944670,Active,rights2
"user_random,702@pypl.com",2062011176360,Active,rights1
"user_random,703@pypl.com",7767959566194,Inactive,rights2.1
"user_random,704@pypl.com",6726765916781,Inactive,rights2
"user_random,705@pypl.com",5698056074730,Inactive,rights1
"user_random,706@pypl.com",2475857822309,Active,rights1
"user_random,707@pypl.com",9041482417530,Active,rights2
"user_random,708@pypl.com",5586717512099,Active,rights3
"user_random,709@pypl.com",9553698462505,Inactive,rights4
"user_random,710@pypl.com",4140849024317,Inactive,rights1
"user_random,711@pypl.com",3521538109451,Inactive,rights2.1
"user_random,712@pypl.com",5812294105589,Inactive,rights2.1
"user_random,713@pypl.com",6474435859324,Inactive,rights4
"user_random,714@pypl.com",7934012529833,Active,rights4
"user_random,715@pypl.com",6564632204244,Active,rights3
"user_random,716@pypl.com",2589121165744,Active,rights2
"user_random,717@pypl.com",9937187667928,Inactive,rights2.1
"user_random,718@pypl.com",7123983392526,Active,rights3
"user_random,719@pypl.com",8488733803210,Inactive,rights2.2
"user_random,720@pypl.com",8303554460876,Active,rights3
"user_random,721@pypl.com",9423194412399,Inactive,rights4
"user_random,722@pypl.com",2023579812850,Inactive,rights2
"user_random,723@pypl.com",4826985673388,Inactive,rights2.2
"user_random,724@pypl.com",6092133884465,Inactive,rights1
"user_random,725@pypl.com",1384425567525,Active,rights4
"user_random,726@pypl.com",9704619204128,Active,rights4
"user_random,727@pypl.com",3576675447995,Inactive,rights1
"user_random,728@pypl.com",4326554659261,Inactive,rights2.2
"user_random,729@pypl.com",3384147190434,Inactive,rights3
"user_random,730@pypl.com",4886795228665,Active,rights2.1
"user_random,731@pypl.com",6830696193581,Active,rights2
"user_random,732@pypl.com",4100247800544,Inactive,rights1
"user_random,733@pypl.com",9663907399326,Active,rights2.2
"user_random,734@pypl.com",3178191376781,Active,rights2
"user_random,735@pypl.com",5693267428087,Active,rights2
"user_random,736@pypl.com",1817414003840,Inactive,rights1
"user_random,737@pypl.com",6789969770304,Inactive,rights4
"user_random,738@pypl.com",8809353429462,Inactive,rights2
"user_random,739@pypl.com",3062605039719,Inactive,rights4
"user_random,740@pypl.com",4955454582270,Inactive,rights4
"user_random,741@pypl.com",4846574710785,Active,rights4
"user_random,742@pypl.com",5851339723318,Inactive,rights2
"user_random,743@pypl.com",5085138978957,Active,rights4
"user_random,744@pypl.com",2055099717682,Inactive,rights2
"user_random,745@pypl.com",3002335789084,Inactive,rights2.1
"user_random,746@pypl.com",3035879009323,Inactive,rights2.2
"user_random,747@pypl.com",2013117372841,Inactive,rights2.2
"user_random,748@pypl.com",6109157373385,Inactive,rights3
"user_random,749@pypl.com",1393862212033,Inactive,rights3
"user_random,750@pypl.com",3330475018492,Active,rights4
"user_random,751@pypl.com",2389259895012,Active,rights2
"user_random,752@pypl.com",6829274058417,Inactive,rights2.2
"user_random,753@pypl.com",1024657288693,Active,rights2
"user_random,754@pypl.com",1888205432007,Inactive,rights3
"user_random,755@pypl.com",5620766044465,Active,rights1
"user_random,756@pypl.com",2905119842970,Inactive,rights2.2
"user_random,757@pypl.com",1218318313658,Active,rights2
"user_random,758@pypl.com",8520158957581,Active,rights2.2
"user_random,759@pypl.com",3922533586770,Active,rights4
"user_random,760@pypl.com",8529405052894,Inactive,rights2.2
"user_random,761@pypl.com",6929867511964,Inactive,rights3
"user_random,762@pypl.com",5489138073874,Active,rights3
"user_random,763@pypl.com",6321043273585,Inactive,rights3
"user_random,764@pypl.com",5365252613151,Inactive,rights2.2
"user_random,765@pypl.com",8407619935457,Active,rights2
"user_random,766@pypl.com",5843442940851,Active,rights2.1
"user_random,767@pypl.com",7504036247805,Inactive,rights2
"user_random,768@pypl.com",9968831367002,Active,rights3
"user_random,769@pypl.com",7346546212903,Active,rights1
"user_random,770@pypl.com",4467558649884,Active,rights2.2
